filename,affinity,rmsd,smiles
Z384066416,-7.08179,3.17965,O=C1CN(c2ccc(NC(=O)C3CCN(C(=O)c4ccoc4)CC3)cn2)CCN1
Z55145990,-5.79759,3.18084,COC[C@H](C)NCC(=O)Nc1ccc(Oc2ccc(NC(=O)CN[C@@H](C)COC)cc2)cc1
Z8213696333,-6.86558,3.18134,COc1cc(C(=O)Nc2cccc3c(=O)n([C@H]4CCC(=O)NC4=O)c(C)nc23)ccc1CNC(=O)OC(C)(C)C
Z51539672,-6.37992,3.18183,CCCn1c(SCC(=O)Nc2ccc3c(c2)OCCCO3)nc2cc(S(N)(=O)=O)ccc21
Z5385189911,-7.64721,3.18236,CNC(=O)C[C@H](NC(=O)c1ccc([C@@H]2C[C@@H](OC)CN(C(=O)Cc3ccccc3OC(F)(F)F)C2)cc1)c1cccc(C(F)(F)F)c1
Z4994222213,-8.95047,3.18241,Cc1cccc(S(=O)(=O)NCCCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)c1
Z5000568397,-7.52361,3.18242,Cc1nn(C)cc1S(=O)(=O)NCC#Cc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O
Z8485159918,-5.70868,3.18268,Cc1cccc(NC(=O)NCC(=O)Nc2cccc(NC(=O)c3n[nH]c(=O)[nH]c3=O)c2)c1
Z7313052448,-6.84433,3.18335,N[C@@H]1CCCN(C(=O)c2cnc(NCc3ccc(CN4CCC(O)CC4)cc3)nc2)C1
Z2196456445,-3.75595,3.18343,O=C(Nc1ccccc1F)Nc1cccc2c1CCCN2C(=O)c1ccc2oc(=O)[nH]c2c1
Z83012642,-6.61156,3.18486,COc1ccccc1NS(=O)(=O)c1ccc(/C=C/C(=O)N(C)Cc2ccc3c(c2)OCO3)cc1
Z49559284,-7.04319,3.18693,CCn1c(C)nc2cc(C(=O)N/N=C/c3ccc(N(C)CCO)cc3)ccc21
Z8213683380,-7.20917,3.18736,Cc1nc2c(NC(=O)c3cnn(CCNC(=O)OC(C)(C)C)c3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z30858044,-4.34663,3.18746,C[C@@H]1CN(S(=O)(=O)c2cccc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c2)C[C@H](C)O1
Z1123067902,-6.55919,3.18974,C[C@]1(c2ccc(CNC(=O)N3CCC(c4nc(-c5ccccc5)no4)CC3)cc2)NC(=O)NC1=O
Z15861223,-6.55972,3.18979,CC(C)[C@@H](C)NC(=O)COc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1
Z8213711467,-5.72530,3.19079,Cc1nc2c(NC(=O)CCOCCOCCOCCNC(=O)OC(C)(C)C)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z49852952,-6.89305,3.19131,COc1cc(/C=N/NC(=O)COc2ccc(C#N)cc2)ccc1OCC(=O)Nc1c(C)cc(C)cc1C
Z4898054225,-8.55809,3.19323,O=C(Nc1ccccc1)Nc1ccc(-c2nc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)no2)cc1
Z1155530994,-6.38707,3.19499,Cc1c[nH]c(=O)n1-c1cccc(C(=O)NCc2cccc(CN3CCC[C@H](C(N)=O)C3)c2)c1
Z19163324,-7.53935,3.19533,COc1ccccc1NS(=O)(=O)c1ccc2oc(SCC(=O)Nc3ccc([N+](=O)[O-])cc3Cl)nc2c1
Z8213699776,-5.98447,3.19609,C#CCNC(=O)NCCCC(=O)Nc1cccc2c(=O)n([C@@H]3CCC(=O)NC3=O)c(C)nc12
Z5112190031,-6.36129,3.19647,O=C1CC[C@@H](N2C(=O)c3ccc(CNC(=O)Nc4cccc(N5CCCCS5(=O)=O)c4)cc3C2=O)C(=O)N1
Z5129787084,-6.49383,3.19650,O=C(N[C@H]1C[C@@H](C(=O)N[C@@H](c2ccccc2)c2ccc3c(c2)CCCO3)C1)c1cncc(-n2cc(COc3ccc([N+](=O)[O-])cc3)nn2)c1
Z112376340,-8.97880,3.19793,Cc1cc(=O)oc2cc(OCc3ccc(C(=O)O[C@H](C)C(=O)NC(=O)NC4CCCC4)cc3)ccc12
Z8156183763,-7.29700,3.19835,Cc1cc2cc(NC(=O)CCCOc3cccc4c3C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)ccc2n(C)c1=O
Z5709356068,-8.33375,3.19883,O=C(N[C@@H]1CCN(c2ccccn2)C1)c1csc(-c2cccc(S(=O)(=O)NC3CCCCCCC3)c2)n1
Z8213693354,-7.72689,3.19933,COc1ccc2c(c1)CCC[C@H]2C(=O)Nc1cccc2c(=O)n([C@@H]3CCC(=O)NC3=O)c(C)nc12
Z8587626670,-8.23307,3.20075,O=C1CC[C@H](N2Cc3ccc(C(=O)NCc4ccc(N5CCNCC5)c(F)c4)cc3C2=O)C(=O)N1
Z343163186,-6.06217,3.20077,Cc1ccc(C)c(S(=O)(=O)NCCNC(=O)c2ccc(CSc3nnc[nH]3)cc2)c1
Z92393220,-7.11746,3.20106,Cn1nc(CC(=O)OCC(=O)c2ccc(CC(N)=O)s2)c2ccccc2c1=O
Z56758298,-6.53514,3.20160,COc1ccc(NC(=O)COc2cccc([C@]3(C)NC(=O)NC3=O)c2)cc1
Z991658502,-7.88260,3.20279,CNC(=O)c1ccn(-c2ccc(NC(=O)c3cc(S(C)(=O)=O)ccc3C)cc2)n1
Z191159246,-7.36639,3.20288,CCOc1cc2c(cc1OCC)CN(C(=O)CCc1c(C)nc3nc(N)nn3c1C)CC2
Z8213732002,-5.92824,3.20418,Cc1nc2c(NC(=O)CCC(=O)N3CCN(S(=O)(=O)c4ccc(Br)s4)CC3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z19604681,-7.88671,3.20438,COc1cccc(NC(=O)COc2ccc(C(=O)OCc3ccc(C#N)cc3)cc2)c1
Z7911632911,-7.10392,3.20531,O=C(c1cc(-c2ccc(O)cc2)n[nH]1)N1CCN[C@@H](c2ccc(O)cc2)C1
Z56567877,-8.59557,3.20559,COc1ccc(NS(=O)(=O)c2cccc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(F)cc3)c2)cc1
Z56767719,-7.89597,3.20626,C(=N\Nc1ccccn1)\c1ccc(O[C@@H]2OCCO[C@H]2Oc2ccc(/C=N/Nc3ccccn3)cc2)cc1
Z8496399431,-6.33760,3.20738,Cc1nc2c(NC(=O)CCCOCCN)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z3889463332,-8.59025,3.20807,O=C(NCCc1cccnc1)c1ccc2[nH]c(-c3ccc(-c4cccc(CO)c4)nc3)nc2c1
Z8213676759,-8.29764,3.20818,Cc1nc2c(NS(=O)(=O)c3ccc(OCCCC(=O)O)c(F)c3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z4875154123,-7.15988,3.20954,Cc1cc(=O)oc2cc(OCCn3cc(CC[C@@H](O)CCN)nn3)ccc12
Z1563329212,-7.50933,3.21021,CNC(=O)COc1cccc(CNC(=O)c2ccc(-n3cnc4ccccc43)nc2)c1
Z6285132674,-7.60772,3.21040,CC1(C)Nc2ccccc2[C@H]1NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z56800595,-5.26766,3.21060,CC(C)(C)c1ccc([C@H]2C(C(=O)c3ccc(Cl)cc3)=C(O)C(=O)N2c2ncc(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)s2)cc1
Z4910863496,-9.16695,3.21096,O=C1CC[C@H](N2Cc3ccc(-n4cc(COc5ccc([N+](=O)[O-])cc5)nn4)cc3C2=O)C(=O)N1
Z196610048,-5.84175,3.21126,CC(=O)NCc1ccc(-c2csc(NC(=O)Cn3ccc(=O)[nH]c3=O)n2)o1
Z148274638,-8.10676,3.21294,CCCCn1c(COC(=O)c2n[nH]c(=O)c3ccccc23)nc2cc(S(N)(=O)=O)ccc21
Z98229632,-6.34125,3.21510,COc1cc(C)c(CN(C)C(=O)CSc2nnc(-c3c[nH]c4ccccc34)n2C2CC2)cc1OC
Z46059660,-6.81227,3.21518,COc1cc(/C=C/C(=O)c2ccc3c(c2)OCO3)ccc1OCC(=O)Nc1ccccc1Cl
Z4208143688,-6.81727,3.21570,Cc1nc2ncccc2cc1CCC(=O)N1CCCc2cc(CCN)ccc21
Z5129916631,-7.67746,3.21690,O=C(CN1CCN(C(=O)c2ccc(Cn3cc(-c4cccc5ncccc45)nn3)o2)CC1)Nc1ccc(Br)cc1
Z6284866921,-8.07111,3.21742,COC(=O)c1cc2ccc(-c3cn(-c4ccc5c(c4)C(=O)N([C@H]4CCC(=O)NC4=O)C5)nn3)cc2[nH]1
Z3919999565,-6.16709,3.21884,CCCNC(=O)CSc1nnc(SCC(=O)Nc2cccc3nsnc23)s1
Z32438996,-8.63649,3.21895,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1[N+](=O)[O-]
Z3417372939,-7.65978,3.22143,N#Cc1cccc(C(=O)NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)c1
Z284445412,-6.22354,3.22180,Cc1noc(C)c1COc1ccc(CC(=O)Nc2nc(-c3c[nH]c(C(N)=O)c3)cs2)cc1
Z166452662,-7.33998,3.22354,COc1cccc(-c2nc(COC(=O)c3ccc(CCNS(C)(=O)=O)cc3)cs2)c1OC
Z70960949,-6.92752,3.22451,Cn1cnc2c1c(=O)n(CC(=O)Nc1nc(-c3ccc4c(c3)CCC(=O)N4)cs1)c(=O)n2C
Z5015310651,-8.29673,3.22528,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)Nc5ccccc5-c5nnc[nH]5)nn4)ccc3C2=O)C(=O)N1
Z1412151907,-6.40694,3.22545,COc1cc(C(=O)Nc2cccc(-c3nc(C)co3)c2)ccc1OCC(N)=O
Z5129789976,-4.49568,3.22554,Cc1c(-c2cccc(Cl)c2)nc2ccccc2c1C(=O)N1CC(c2ocnc2Cn2cc(CNC(=O)Nc3ccc(F)c(F)c3)nn2)C1
Z19164446,-7.21175,3.22719,COc1ccccc1NS(=O)(=O)c1ccc2oc(SCC(=O)Nc3ccc([N+](=O)[O-])cc3)nc2c1
Z2205204475,-7.58206,3.23169,N#Cc1cnn(-c2ccc(C(=O)Nc3ccc(C(N)=O)cc3OCC(F)F)cc2)c1N
Z4485554622,-7.37057,3.23238,O=C(Cc1nc(-c2ccc(NC(=O)c3cccc(CN4CCS(=O)(=O)CC4)c3)cc2)n[nH]1)NCc1ccccc1
Z344783220,-7.23705,3.23319,CCNC(=O)COc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CS3)cc1
Z3417408943,-9.28978,3.23341,CS(=O)(=O)c1ccc(NC(=O)NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)cn1
Z44589856,-8.04237,3.23382,O=C(NCc1cccc(CNC(=O)Nc2ccc([N+](=O)[O-])cc2)c1)Nc1ccc([N+](=O)[O-])cc1
Z27039787,-7.62175,3.23440,O=C(NNC(=O)c1ccc2c(c1)OCCO2)c1ccc(CSc2nc3ccccc3[nH]2)cc1
Z1230084360,-5.85245,3.23472,Cc1ccc(NC(=O)N(CCCCO)C2CC2)cc1NC(=O)N(CCCCO)C1CC1
Z92684631,-7.47381,3.23486,CCn1c(CCC(N)=O)nnc1SCC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1
Z31994781,-7.26917,3.23501,COc1ccc(C(=O)NCC(=O)Nc2ccc(S(=O)(=O)Nc3ccc(Cl)cc3)cc2)cc1
Z5015317689,-8.30501,3.23615,CC(C)(NC(=O)c1cn(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)nn1)c1ccncc1
Z7151910496,-6.92395,3.23657,O=S(=O)(NC1CCN(Cc2ccccn2)CC1)c1ccc(N[C@@H]2CCOC[C@H]2CO)c(Cl)c1
Z71084338,-6.63096,3.23841,CC(=O)NCCc1ccc(-c2csc(NC(=O)CSc3ccc(NC(C)=O)cc3)n2)cc1
Z287740948,-6.53246,3.23930,CC(=O)NCc1ccc(-c2csc(NC(=O)CCCC(=O)c3cccs3)n2)o1
Z3800227736,-6.70509,3.24395,OC/C=C/c1ccc(OCc2ncc(C3CCOCC3)o2)cc1
Z2234640029,-8.70026,3.24512,O=C(O)c1cc(S(=O)(=O)Nc2ccc(-n3c(=O)[nH][nH]c3=O)cc2)cc(Cl)c1Cl
Z46188746,-5.09737,3.24585,CCOc1ccccc1N1CCN(CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC1
Z51540404,-6.16541,3.24713,CCCn1c(S[C@@H](C)C(=O)NCc2ccc(OC)cc2)nc2cc(S(N)(=O)=O)ccc21
Z19577599,-6.52336,3.25021,COc1ccc(-n2c(SCC(=O)Nc3cccc(S(=O)(=O)/N=C4\CCCCCN4)c3)nc3ccccc3c2=O)cc1OC
Z335325396,-5.77255,3.25142,Cc1nc(NC(=O)COc2ccc(C#N)cc2)sc1SCC(N)=O
Z164954514,-6.74816,3.25184,Cc1nc(-c2ccc(CNC(=O)CCc3c(C)nc4nc(N)nn4c3C)o2)cs1
Z968716960,-4.88583,3.25284,NS(=O)(=O)c1ccc(CCNC(=O)CN2CCC(n3cncn3)CC2)cc1
Z7666177001,-8.62018,3.25286,CN(CC(=O)Nc1ccc(C2CCNCC2)cc1)c1ccc(C#N)cc1F
Z4994225470,-8.47160,3.25318,CCn1ccnc1S(=O)(=O)NCCCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O
Z19181047,-6.30588,3.25343,O=C(COC(=O)c1c2c(nc3ccccc13)CCC2)Nc1cccc(S(=O)(=O)/N=C2\CCCN2)c1
Z288909560,-7.38021,3.25354,C=CCn1c(S)nnc1-c1sc(NC(=O)c2ccc(CNC(=O)NC(C)C)cc2)nc1C
Z18338193,-7.32530,3.25387,CCOC(=O)C1CCN(C(=O)COC(=O)c2ccc(S(=O)(=O)Nc3ccc(C)cc3)cc2)CC1
Z25477065,-6.85034,3.25433,CC(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)OCC(=O)NC(=O)NC3CCCC3)c2)CC1
Z344794158,-7.51651,3.25526,CCNC(=O)COc1ccc(NC(=O)c2cc(S(N)(=O)=O)ccc2C)cc1
Z71577587,-8.19900,3.25666,CCOc1ccc(NS(=O)(=O)c2cccc(C(=O)Nc3ncccc3O)c2)cc1Br
Z8213757926,-5.47733,3.25709,Cc1nc2c(NC(=O)CCC(F)(F)CN=[N+]=[N-])cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z5129790270,-8.22923,3.25750,C[C@H](c1ccc(-n2cccn2)c(F)c1)n1cc(-c2cc(NC(=O)CN3C(=O)N[C@](C)(c4ccc5ccccc5c4)C3=O)ccc2F)nn1
Z19809587,-5.20844,3.25768,N#CCSc1ccccc1NC(=O)CSc1nnc(SCC(=O)Nc2ccccc2SCC#N)s1
Z51418527,-6.05132,3.25815,CCn1c(S[C@@H](C)C(=O)c2ccc(NC(C)=O)cc2)nc2cc(S(N)(=O)=O)ccc21
Z5213185798,-3.32357,3.25947,NC(=O)Nc1cccc(-c2cn(CC(=O)Nc3cccc4c3C(=O)N([C@H]3CCC(=O)NC3=O)C4=O)nn2)c1
Z5015289411,-7.48374,3.26047,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)N5CC(Cn6ccnn6)C5)nn4)ccc3C2=O)C(=O)N1
Z5129804890,-5.33197,3.26098,Nc1ncnc2c1ncn2Cc1cn([C@H]2CCCN(Cc3cc(C(=O)N(Cc4ccc5[nH]ccc5c4)Cc4cccs4)no3)C2)nn1
Z8213742502,-7.44780,3.26233,Cc1nc2c(NC(=O)c3cc(CNC(=O)OC(C)(C)C)nn3C)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z1135097302,-7.64028,3.26262,CC1(C)Cc2cc(CNCc3ccc(N4CCC(O)CC4)c(F)c3)ccc2O1
Z15729471,-7.74417,3.26419,O=C(COC(=O)c1ccc(-c2ccc(O)cc2)cc1)Nc1nnc(-c2ccccc2)o1
Z8213711129,-5.08021,3.26597,Cc1nc2c(NC(=O)Cc3csc(NC(=O)OC(C)(C)C)n3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z1975201350,-9.04996,3.26753,Cc1cc(OCC(=O)NC(N)=O)ccc1NC(=O)c1ccc(C(=O)c2cccc(O)c2)cc1
Z109890678,-7.88065,3.26813,COc1cc(C(=O)N2CCN(Cc3ccc4c(c3)CCO4)CC2)ccc1OCC(N)=O
Z8275137085,-7.36838,3.26820,CC(C)NCc1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z5377744657,-8.07348,3.26849,COC(=O)c1cn(CC(=O)NCc2ccc(S(=O)(=O)Nc3ccc(C)c4c(C#N)c[nH]c34)cc2)cn1
Z92530420,-7.94495,3.26894,CC(C)NC(=O)NCc1ccc(C(=O)OCC(=O)N(C2CC2)[C@H]2CCS(=O)(=O)C2)cc1
Z1385548491,-5.92602,3.26921,N#Cc1ccccc1Sc1ccc(C(=O)Nc2cccc(CN3CCC(O)CC3)c2)cc1
Z97877535,-7.13343,3.26928,CCn1c(SCC(=O)Nc2ccc(CN3CCOCC3)cc2)nc2cc(S(N)(=O)=O)ccc21
Z3396343676,-8.72163,3.26970,CCOc1nc2cc(C(=O)NCC[C@@H]3CN(c4ncnc5[nH]ncc45)c4ccccc43)ccc2[nH]1
Z18436414,-7.93989,3.27004,CCOc1ccc(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)/N=C3\CCCCCN3)c2)cc1
Z3792982334,-7.27079,3.27026,Cc1cc(CN(C)C)cc(NC(=O)c2cnc(C3CCNCC3)nc2)c1
Z5112193797,-4.14270,3.27154,CCN(C(=O)c1cc(NC(=O)NCc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)ccc1Cl)C(C)C
Z223777508,-6.59418,3.27281,CC(=O)NCc1ccc(-c2csc(NC(=O)C3CCN(c4ccc(C#N)cn4)CC3)n2)s1
Z8213732707,-9.57309,3.27316,Cc1nc2c(NC(=O)[C@H]3CCc4nnc(-c5ccc(O)cc5)n4C3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z25519649,-5.13404,3.27321,Cc1noc(C)c1C(=O)OCC(=O)Nc1cccc(S(=O)(=O)/N=C2\CCCN2)c1
Z8213697107,-7.33679,3.27473,Cc1nc2c(NC(=O)CN3CC(NC(=O)OC(C)(C)C)C3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z5210986447,-7.18702,3.27475,COCCO[C@H]1CCN(C(=O)c2ccn(-c3cccc(-c4noc(=O)[nH]4)c3)n2)C1
Z211289140,-6.07728,3.27527,COc1ccc(CN2CCCN(C(=O)c3ccc(CSc4nc5ccccc5[nH]4)cc3)CC2)cc1
Z32012831,-0.39212,3.27611,COc1ccc(-c2cc(C(=O)Nc3ccc(Cl)c(S(=O)(=O)Nc4ccccc4Cl)c3)c3ccccc3n2)cc1
Z19809893,-5.68378,3.27640,CC(=O)c1ccc(NC(=O)CSc2nnc(SCC(=O)Nc3ccc(C(C)=O)cc3)s2)cc1
Z56827008,-2.44128,3.27642,COc1ccc(NC(=O)COc2ccc(S(=O)(=O)N(CC(=O)Nc3ccc(OC)c(OC)c3)c3ccccc3OC)cc2)cc1OC
Z5112198331,-7.58259,3.27691,O=C1CC[C@H](N2C(=O)c3ccc(CNC(=O)Nc4ccc(C[C@@H]5NC(=O)NC5=O)cc4)cc3C2=O)C(=O)N1
Z15729991,-8.10436,3.27717,N#CCCN(C(=O)COC(=O)c1ccc(-c2ccc(O)cc2)cc1)c1ccccc1
Z8213744450,-7.67423,3.27760,Cc1nc2c(NC(=O)C[C@H]3C[C@H](NC(=O)OC(C)(C)C)C3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z96834860,-7.82234,3.27770,NS(=O)(=O)c1ccc(OCCOC(=O)c2nn(Cc3ccccc3)c(=O)c3ccccc23)cc1
Z15670757,-7.27291,3.27992,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)/N=C3\CCCN3)c2)c1C
Z1327859538,-8.51202,3.28056,Cn1cc(C[C@H]2CCN(C(=O)Nc3ccc(C[C@H]4CC(=O)NC4=O)cc3)C2)cn1
Z91211498,-7.04771,3.28167,COc1ccc(C)cc1CN1CCN(C(=O)c2ccc(CNC(N)=O)cc2)CC1
Z8213746488,-7.49024,3.28218,Cc1nc2c(NC(=O)c3ccc(CNC(=O)OC(C)(C)C)cn3)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z5000133877,-8.14778,3.28302,CC(C)[C@H](Oc1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O)C(=O)Nc1ccccc1Cl
Z19162228,-6.65443,3.28457,CCCCn1c(SCC(=O)Nc2ccccc2C(C)=O)nc2cc(S(N)(=O)=O)ccc21
Z284448190,-5.65618,3.28567,COc1ccc(CC(=O)Nc2nc(-c3c[nH]c(C(N)=O)c3)cs2)c(OC)c1
Z8213664549,-7.20925,3.28674,Cc1nc2c(NC(=O)[C@]34CC[C@](CNC(=O)OC(C)(C)C)(CC3)OC4)cccc2c(=O)n1[C@H]1CCC(=O)NC1=O
Z4910864267,-8.81725,3.28726,COc1ccc(-c2cn(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)nn2)c2ccccc12
Z6449212847,-5.49286,3.28785,COC(=O)[C@@]1(C(=O)N[C@@H](CNC(=O)c2cc(S(N)(=O)=O)ccc2Cl)c2ccccc2OC)C[C@H]1C
Z5015294718,-8.12610,3.28804,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)N[C@H]5CC[C@@H]6COCC[C@@H]6C5)nn4)ccc3C2=O)C(=O)N1
Z5015307986,-7.48338,3.28945,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)Nc5nc6c(o5)CCCC6)nn4)ccc3C2=O)C(=O)N1
Z446072834,-6.07847,3.29029,COc1cc(CNC(=O)NCc2cccnc2)ccc1OCC(N)=O
Z5015301787,-7.14137,3.29342,CC(C)(C#N)c1ccc(NC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)cc1
Z15942847,-9.34221,3.29385,Cc1cc(=O)oc2cc(OCc3ccc(C(=O)OCC(=O)NC4CCCCCCC4)cc3)ccc12
Z57984650,-6.18470,3.29660,NS(=O)(=O)c1ccc(NC(=O)CN(CCCO)CC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
Z5112195282,-4.88566,3.29776,N#Cc1c(F)cccc1Oc1ccc(NC(=O)NCc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)cc1
Z6281424366,-7.68627,3.29836,C#Cc1ccc(F)cc1CNC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z5195593483,-6.88673,3.29956,NCCOCCOCCOCCOCCNC(=O)COc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O
Z8496399697,-7.45914,3.30515,Cc1nc2c(NC(=O)c3csc(CC4CCNCC4)n3)cccc2c(=O)n1[C@@H]1CCC(=O)NC1=O
Z1614568947,-8.78304,3.30609,Cc1noc2ncc(C(=O)Nc3cccc(C(=O)N4CCC[C@@H](CO)C4)c3)cc12
Z2213365923,-6.16093,3.30686,CC(C)(C)OC(=O)N[C@@H]1CCC[C@H]1CC(=O)Nc1ccc(N2CCC(O)CC2)c(C#N)c1
Z4994232198,-9.03170,3.30713,O=C1CC[C@H](N2C(=O)c3ccc(CCCNc4nc5ccccc5s4)cc3C2=O)C(=O)N1
Z5112194294,-8.69874,3.30737,O=C1CC[C@H](N2C(=O)c3ccc(CNC(=O)Nc4ccc(-n5nnc6ccccc65)cc4)cc3C2=O)C(=O)N1
Z7705121741,-8.70561,3.30740,Cc1cc(Oc2ccc(NC(=O)[C@H]3NCCc4cc(C#N)ccc43)cc2)n[nH]1
Z73467653,-8.91140,3.30886,CN(Cc1ccc2c(c1)OCO2)C(=O)c1ccc(OCC(=O)Nc2cccc(C(F)(F)F)c2)cc1
Z6795646358,-8.81590,3.30890,C[C@@H](NC(=O)c1n[nH]c(N)c1Br)c1ccc(CNC(=O)c2cccc(-c3ccncc3)n2)cc1
Z7966276540,-7.58101,3.30895,C=C(F)C(=O)N(CCNc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O)[C@H](C(=O)NC)c1cccc2cc(C)oc12
Z7151946623,-7.60405,3.30899,COc1ccccc1[C@H]1CCCN(S(=O)(=O)c2ccc(N3C[C@@H](CCO)OC(C)(C)C3)c3cnccc23)CC1
Z5175076312,-5.86584,3.31160,NCCCCCCN1CCN(c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)CC1
Z46205348,-7.73410,3.31252,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1
Z773825796,-8.86172,3.31286,NC(=O)c1ccccc1Oc1ccc(NC(=O)c2ccc(SCc3cccnc3)cc2)cn1
Z6367115274,-4.92408,3.31402,Cc1ccc(C(=O)N2CCn3ncc(CNC(=O)c4[nH]cc5c4CCS5(=O)=O)c3C2)nc1O
Z68239205,-8.27163,3.31672,CCOc1ccc(NS(=O)(=O)c2ccc(C(=O)NC3CC(C)(C)NC(C)(C)C3)cc2)cc1
Z2483080409,-7.07047,3.31759,CN1CCC(CNC(=O)c2cccc(-n3cc[nH]c3=O)c2)(N2CCOCC2)CC1
Z402677412,-6.69138,3.31824,CCCCS(=O)(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)Nc3ccccc3)cc2)cc1
Z739396686,-9.05938,3.31854,O=C1NC(=O)/C(=C/c2ccc(C(=O)NCc3cccc(NC(=O)c4cccc(F)c4)c3)cc2)S1
Z16410556,-8.43251,3.31931,COc1cc(C(=O)OCc2cccc([N+](=O)[O-])c2)ccc1OCC(=O)Nc1ccc(F)cc1
Z415099976,-8.87574,3.31998,CNC(=O)c1ccc(S(=O)(=O)N[C@H](C)c2ccc(-n3cc(C(N)=O)nn3)cc2)cc1
Z994081520,-9.15734,3.32048,NC(=O)COc1ccc(NC(=O)c2ccc3c(c2)[nH]c(=O)n3C2CCCC2)cc1
Z8148774301,-7.11655,3.32411,CCOC(=O)[C@H]1CC[C@@H](CC(=O)Nc2cccc3c(=O)n([C@@H]4CCC(=O)NC4=O)c(C)nc23)CC1
Z49603464,-6.00560,3.32517,CN(CCO)c1ccc(/C=N\Nc2ccc(S(=O)(=O)Nc3ccccc3C(=O)O)cc2[N+](=O)[O-])cc1
Z5112158403,-8.36240,3.32757,O=C1CC[C@@H](N2C(=O)c3ccc(CNC(=O)c4cc5c(cc4Cl)NC(=O)CO5)cc3C2=O)C(=O)N1
Z785993010,-7.01885,3.32864,COc1cc(C#N)ccc1OCCCC(=O)Nc1cccc(OCCC(N)=O)c1
Z8271758270,-9.21649,3.33048,O=C1CC[C@H](N2C(=O)c3ccc(-c4cn(Cc5cn6cccnc6n5)nn4)cc3C2=O)C(=O)N1
Z56570891,-8.14992,3.33131,COc1ccc(NS(=O)(=O)c2ccc(O)c(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(F)c(F)c3)c2)cc1
Z444415030,-9.59779,3.33244,O=C1NC(=O)/C(=C/c2ccc(C(=O)Nc3cccc(Cn4nc5ccccn5c4=O)c3)cc2)S1
Z240682238,-8.33904,3.33257,COc1cc(/C=C/C(=O)Nc2cccc(NC(=O)Nc3ccccc3)c2)cc2c1OCCO2
