  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       501     11.555          11.754          11.451          11.412           6.198           1.225
       502     10.503          10.664          10.455          10.398           5.274           0.952
       503     10.470          10.654          10.459          10.365           5.189           1.366
       504     10.901          11.056          10.881          10.795           6.419           1.788
       505     10.475          10.618          10.431          10.351           5.683           1.345
       506     10.198          10.353          10.171          10.078           4.153           1.377
       507      9.340           9.470           9.500           9.294           5.313           1.517
       508      9.572           9.657           9.671           9.477           4.931           1.579
       509      9.163           9.207           9.285           9.057           3.794           1.832
       510      9.475           9.524           9.585           9.366           4.038           1.734
       511      9.437           9.518           9.570           9.347           3.997           1.349
       512     10.775          10.867          10.850          10.646           5.159           1.349
       513     10.204          10.285          10.340          10.099           4.880           1.388
       514     10.267          10.371          10.405          10.177           4.873           1.003
       515     10.355          10.454          10.392          10.217           4.517           0.979
       516     10.504          10.608          10.628          10.417           5.086           1.158
       517     10.066          10.169          10.244           9.996           5.563           1.142
       518      8.961           9.033           9.108           8.882           5.191           1.055
       519      9.092           9.153           9.321           9.043           4.778           1.028
       520      9.558           9.660           9.753           9.520           5.098           1.011
       521     10.261          10.393          10.413          10.220           5.551           1.169
       522     10.104          10.241          10.206          10.022           5.226           1.356
       523     10.069          10.197          10.181          10.006           5.445           1.477
       524     10.187          10.306          10.301          10.123           5.385           1.156
       525      9.731           9.849           9.768           9.637           5.246           1.687
       526     10.036          10.150          10.053           9.914           6.636           1.923
       527     10.229          10.366          10.276          10.131           6.415           1.823
       528     10.860          11.065          10.869          10.774           5.419           1.309
       529     11.283          11.499          11.215          11.185           6.226           1.273
       530     11.588          11.789          11.508          11.476           7.088           1.804
       531     11.427          11.620          11.349          11.287           6.800           1.169
       532     11.632          11.845          11.558          11.514           6.419           1.659
       533     11.453          11.642          11.288          11.286           6.473           1.338
       534     11.226          11.406          11.113          11.076           6.306           1.032
       535     11.495          11.642          11.362          11.321           7.024           1.037
       536     11.598          11.750          11.481          11.451           6.935           0.901
       537     11.321          11.473          11.260          11.194           6.509           1.120
       538     11.108          11.249          11.078          10.997           6.131           1.145
       539     11.318          11.446          11.299          11.210           6.531           1.237
       540     10.310          10.431          10.294          10.216           6.988           1.168
       541     10.494          10.589          10.528          10.406           6.600           1.147
       542     10.328          10.436          10.409          10.259           6.815           1.207
       543     11.027          11.128          11.024          10.939           6.867           1.048
       544     10.705          10.792          10.686          10.590           6.129           1.127
       545     10.670          10.778          10.612          10.564           6.458           1.087
       546     10.339          10.408          10.403          10.263           6.306           1.011
       547     10.082          10.153          10.140          10.013           6.859           1.245
       548     10.279          10.382          10.267          10.181           6.084           1.128
       549     10.735          10.873          10.676          10.615           6.469           1.243
       550     10.971          11.085          10.966          10.872           6.703           1.243
       551     10.985          11.128          10.886          10.835           5.616           1.227
       552     10.831          10.963          10.757          10.681           5.680           1.325
       553     10.583          10.693          10.456          10.427           5.636           1.335
       554     10.936          11.053          10.793          10.780           6.531           1.104
       555     10.984          11.096          10.921          10.836           6.202           1.442
       556     10.456          10.567          10.389          10.325           6.443           1.147
       557     10.735          10.861          10.678          10.616           7.090           1.087
       558     10.381          10.493          10.403          10.271           6.432           0.906
       559     10.956          11.065          10.995          10.878           6.505           0.962
       560     10.761          10.897          10.846          10.694           6.450           1.108
       561     10.150          10.280          10.263          10.106           6.200           1.274
       562     10.144          10.269          10.137          10.045           6.709           1.014
       563      9.990          10.091          10.075           9.928           5.825           1.048
       564      9.814           9.911           9.753           9.691           7.308           1.196
       565      9.466           9.530           9.472           9.356           6.821           1.059
       566      8.706           8.792           8.838           8.666           6.299           1.046
       567      9.056           9.115           9.208           9.005           6.872           1.143
       568      8.968           9.080           9.084           8.930           6.579           1.052
       569      9.297           9.408           9.507           9.281           6.799           1.043
       570      8.961           9.006           9.084           8.899           5.882           1.092
       571      9.203           9.284           9.344           9.155           5.970           1.014
       572      8.331           8.399           8.617           8.326           5.261           1.260
       573      8.800           8.870           8.888           8.738           5.549           1.907
       574      9.878          10.040           9.838           9.775           6.356           1.226
       575      9.529           9.666           9.546           9.459           5.402           1.147
       576      9.494           9.634           9.573           9.425           5.080           1.151
       577      9.041           9.189           9.031           8.930           5.378           1.215
       578      8.711           8.753           8.888           8.665           5.170           1.076
       579      8.879           8.905           9.116           8.852           5.346           1.073
       580      8.020           8.060           8.097           7.929           4.728           1.140
       581      7.809           7.886           8.021           7.774           5.509           1.143
       582      8.792           8.875           8.965           8.725           5.061           1.202
       583      8.896           9.002           9.084           8.846           5.596           1.635
       584      9.297           9.423           9.490           9.255           5.228           1.197
       585      9.867           9.990           9.977           9.801           6.299           1.121
       586      9.966          10.105          10.118           9.913           5.749           1.578
       587     10.473          10.635          10.503          10.381           5.626           1.144
       588     10.239          10.379          10.307          10.162           5.944           1.122
       589     10.025          10.139          10.123           9.943           6.027           1.727
       590      9.512           9.622           9.648           9.465           5.727           1.273
       591      8.828           8.908           8.999           8.800           5.710           1.243
       592      8.944           9.038           9.135           8.926           4.897           1.185
       593      8.897           9.008           9.099           8.884           5.878           1.236
       594      8.625           8.718           8.745           8.598           4.902           1.171
       595      9.311           9.413           9.415           9.270           5.632           1.174
       596      9.650           9.808           9.727           9.601           6.084           1.283
       597      8.856           8.999           9.061           8.864           6.104           1.666
       598      7.605           7.655           7.938           7.636           5.439           1.755
       599      7.156           7.156           7.518           7.173           4.399           1.123
       600      7.249           7.271           7.591           7.293           4.158           1.065
       601      7.533           7.534           7.871           7.566           5.121           1.265
       602      6.643           6.627           6.950           6.643           5.528           1.182
       603      6.312           6.303           6.794           6.399           3.951           1.103
       604      6.844           6.853           7.188           6.883           4.791           1.257
       605      7.168           7.204           7.443           7.158           4.072           1.204
       606      7.508           7.569           7.764           7.486           5.051           1.721
       607      8.417           8.552           8.572           8.388           5.075           1.192
       608      8.429           8.564           8.577           8.404           5.194           1.261
       609      8.649           8.783           8.735           8.591           5.535           1.085
       610      7.918           8.011           8.073           7.872           4.723           1.026
       611      8.414           8.552           8.509           8.368           5.836           1.208
       612      8.805           8.947           8.805           8.714           4.874           0.908
       613     10.054          10.220           9.954           9.916           5.688           1.207
       614     10.459          10.649          10.291          10.293           4.925           1.652
       615     10.528          10.715          10.401          10.371           5.440           1.149
       616     10.211          10.371          10.141          10.077           4.916           1.238
       617      9.881          10.032           9.810           9.735           5.004           1.176
       618     10.429          10.611          10.228          10.244           4.943           1.179
       619     10.189          10.352          10.002          10.009           4.356           1.120
       620     10.739          10.942          10.535          10.564           4.405           1.308
       621     10.546          10.717          10.327          10.357           4.583           1.253
       622     10.343          10.496          10.165          10.148           4.856           1.191
       623      9.380           9.514           9.311           9.237           4.788           1.052
       624      9.347           9.453           9.332           9.210           4.053           1.188
       625      9.051           9.131           9.088           8.919           4.415           1.653
       626      9.172           9.245           9.203           9.031           4.942           1.334
       627      9.003           9.109           8.939           8.853           4.121           1.220
       628      9.316           9.422           9.247           9.162           4.081           1.301
       629      9.031           9.124           9.045           8.912           4.446           1.319
       630      9.333           9.393           9.348           9.191           4.354           1.274
       631      9.237           9.308           9.314           9.123           5.723           1.855
       632      9.159           9.259           9.188           9.040           5.152           1.146
       633      9.194           9.318           9.151           9.060           4.557           1.232
       634      9.626           9.759           9.554           9.480           5.387           1.132
       635      9.352           9.456           9.289           9.204           4.871           1.357
       636      9.333           9.437           9.307           9.186           4.555           1.140
       637      9.392           9.484           9.328           9.220           4.006           1.348
       638      9.718           9.830           9.545           9.517           4.881           1.217
       639      9.760           9.861           9.587           9.555           5.021           1.318
       640      9.815           9.933           9.676           9.627           4.686           1.218
       641      9.703           9.814           9.663           9.557           4.352           1.221
       642      9.848           9.970           9.702           9.663           5.187           1.150
       643      9.931          10.037           9.790           9.746           4.214           1.178
       644      9.822           9.941           9.639           9.630           4.253           1.432
       645      9.326           9.444           9.212           9.164           4.054           1.216
       646      9.224           9.336           9.159           9.078           4.133           1.223
       647      9.311           9.410           9.297           9.169           4.425           1.315
       648      8.900           8.985           8.886           8.753           4.241           1.779
       649      8.677           8.747           8.602           8.505           3.789           1.691
       650      8.477           8.553           8.464           8.331           4.166           1.684
       651      8.446           8.512           8.463           8.308           4.717           1.283
       652      8.422           8.482           8.458           8.286           3.830           1.197
       653      8.439           8.512           8.457           8.308           4.455           1.671
       654      7.843           7.882           7.945           7.730           3.614           1.305
       655      7.881           7.933           8.005           7.782           4.950           1.245
       656      7.870           7.908           8.022           7.781           4.689           1.359
       657      8.134           8.176           8.261           8.024           5.035           1.222
       658      8.132           8.176           8.326           8.050           4.700           1.278
       659      8.499           8.551           8.561           8.369           4.791           1.291
       660      9.294           9.362           9.342           9.171           4.854           1.689
       661      8.873           8.937           8.872           8.728           4.568           1.730
       662      8.735           8.804           8.757           8.595           4.676           1.262
       663      7.986           8.051           8.147           7.910           3.965           1.775
       664      8.168           8.224           8.240           8.060           4.297           1.788
       665      8.072           8.157           8.147           7.975           4.505           1.235
       666      8.287           8.346           8.323           8.165           4.370           1.214
       667      8.368           8.442           8.373           8.230           4.059           1.136
       668      8.413           8.497           8.411           8.280           3.998           1.183
       669      8.187           8.277           8.233           8.077           3.637           1.234
       670      8.657           8.709           8.638           8.495           4.248           1.451
       671      8.381           8.435           8.412           8.260           4.151           1.214
       672      8.645           8.693           8.658           8.504           4.144           0.986
       673      8.439           8.497           8.499           8.316           4.432           2.001
       674      8.293           8.357           8.326           8.158           4.333           1.127
       675      6.855           6.873           7.189           6.861           3.811           0.980
       676      7.070           7.088           7.449           7.094           4.204           1.207
       677      6.915           6.931           7.232           6.906           3.924           1.119
       678      6.878           6.881           7.105           6.814           3.919           1.141
       679      6.738           6.740           7.043           6.715           3.448           1.192
       680      7.113           7.111           7.377           7.069           4.071           1.832
       681      7.416           7.440           7.607           7.349           4.555           1.306
       682      7.291           7.296           7.592           7.271           4.336           1.222
       683      7.524           7.522           7.779           7.449           4.301           1.227
       684      7.572           7.586           7.816           7.514           4.937           1.217
       685      7.759           7.789           7.928           7.677           4.365           1.561
       686      7.907           7.938           8.050           7.811           4.458           1.697
       687      8.020           8.064           8.186           7.941           4.141           1.208
       688      8.033           8.061           8.180           7.936           4.279           1.982
       689      8.546           8.591           8.654           8.436           4.710           1.336
       690      8.229           8.252           8.326           8.118           4.752           1.251
       691      8.128           8.139           8.188           7.987           4.012           1.282
       692      7.985           8.019           8.127           7.882           4.306           1.270
       693      8.264           8.303           8.395           8.163           4.440           1.207
       694      8.304           8.352           8.378           8.179           4.370           1.404
       695      8.265           8.327           8.377           8.169           4.691           1.282
       696      8.427           8.485           8.539           8.325           4.108           1.364
       697      8.572           8.585           8.623           8.432           3.973           1.208
       698      8.943           8.961           9.058           8.855           4.430           1.237
       699      9.141           9.162           9.124           8.996           4.017           1.172
       700      9.039           9.064           8.981           8.867           4.065           1.842
       701      9.196           9.202           9.106           9.002           4.447           1.366
       702      9.304           9.309           9.206           9.128           3.953           1.303
       703      8.764           8.791           8.697           8.602           3.525           1.335
       704      9.020           9.035           8.964           8.871           4.030           1.198
       705      9.492           9.518           9.390           9.317           4.259           1.439
       706      9.150           9.175           9.013           8.960           4.687           1.328
       707      8.971           9.002           8.884           8.801           3.772           1.349
       708      8.594           8.609           8.551           8.435           3.987           1.247
       709      8.917           8.919           8.880           8.755           4.196           1.268
       710      8.531           8.567           8.455           8.371           3.946           1.174
       711      8.651           8.657           8.594           8.479           3.874           1.161
       712      8.553           8.559           8.516           8.392           3.419           1.169
       713      8.282           8.303           8.231           8.122           4.016           1.240
       714      8.520           8.539           8.407           8.343           3.827           1.253
       715      8.800           8.827           8.723           8.639           4.426           1.125
       716      8.621           8.637           8.616           8.479           3.593           1.180
       717      8.908           8.936           8.850           8.750           4.807           1.729
       718      8.618           8.653           8.587           8.490           3.654           1.638
       719      8.094           8.105           8.085           7.951           3.879           1.789
       720      7.946           7.944           7.952           7.804           3.554           1.891
       721      7.768           7.750           7.901           7.666           4.035           1.937
       722      7.918           7.921           7.949           7.800           3.989           1.421
       723      7.976           7.943           8.053           7.862           3.525           1.851
       724      7.591           7.565           7.742           7.497           3.484           1.857
       725      7.330           7.329           7.542           7.273           3.718           1.794
       726      7.850           7.862           7.963           7.760           5.016           1.847
       727      7.693           7.703           7.865           7.624           4.710           1.862
       728      7.665           7.682           7.851           7.614           4.005           1.858
       729      7.827           7.826           8.050           7.771           4.571           1.765
       730      7.674           7.694           7.810           7.593           3.774           1.770
       731      7.546           7.570           7.706           7.475           3.756           1.583
       732      7.738           7.755           7.908           7.671           4.104           1.594
       733      7.982           7.970           8.119           7.892           3.787           1.915
       734      7.651           7.626           7.752           7.546           4.416           1.810
       735      7.767           7.750           7.819           7.642           4.230           1.896
       736      7.809           7.820           7.986           7.751           4.047           2.050
       737      7.813           7.846           7.850           7.702           3.991           1.962
       738      7.468           7.468           7.669           7.412           4.718           1.244
       739      7.974           7.966           8.058           7.851           3.754           1.390
       740      8.214           8.228           8.172           8.059           3.851           1.647
       741      8.543           8.576           8.475           8.390           4.390           1.324
       742      8.527           8.594           8.379           8.348           3.797           1.366
       743      8.668           8.748           8.520           8.503           3.396           1.944
       744      8.891           8.979           8.829           8.752           3.748           1.840
       745      8.620           8.685           8.516           8.458           3.861           1.739
       746      8.811           8.884           8.621           8.623           3.785           1.980
       747      8.838           8.892           8.730           8.668           5.097           1.340
       748      8.814           8.880           8.633           8.612           3.751           2.089
       749      8.401           8.447           8.377           8.261           3.799           2.005
       750      8.150           8.186           8.101           8.007           3.549           1.649
       751      7.822           7.849           7.859           7.694           4.140           1.850
       752      7.257           7.272           7.380           7.167           3.979           1.977
       753      7.775           7.774           7.855           7.667           3.969           1.906
       754      8.026           8.048           8.024           7.902           3.811           1.741
       755      7.889           7.908           7.895           7.774           3.946           1.870
       756      8.217           8.275           8.153           8.068           3.760           1.931
       757      7.993           8.040           8.015           7.885           4.050           1.993
       758      8.294           8.366           8.255           8.162           4.140           1.810
       759      8.473           8.501           8.475           8.336           3.837           1.996
       760      8.389           8.434           8.515           8.309           3.591           2.161
       761      8.508           8.540           8.678           8.437           4.108           1.842
       762      8.481           8.535           8.591           8.394           4.266           1.800
       763      8.595           8.663           8.691           8.495           4.354           1.657
       764      8.170           8.217           8.257           8.061           4.387           2.000
       765      8.132           8.177           8.223           8.028           5.035           1.762
       766      7.994           8.020           8.100           7.891           4.038           1.741
       767      7.966           8.030           8.092           7.892           4.779           1.772
       768      7.731           7.796           7.896           7.680           4.367           1.647
       769      8.013           8.086           8.177           7.953           4.844           1.890
       770      8.427           8.535           8.477           8.332           5.292           1.541
       771      8.970           9.076           9.007           8.858           4.994           1.823
       772      8.916           9.042           8.825           8.771           4.992           1.467
       773      8.894           8.995           8.829           8.741           4.321           1.626
       774      9.165           9.295           9.060           9.004           4.736           1.459
       775      9.446           9.558           9.267           9.270           4.949           1.509
       776      9.277           9.349           9.172           9.093           5.027           1.512
       777      9.216           9.320           9.196           9.100           4.696           1.529
       778      9.688           9.773           9.668           9.571           5.236           1.772
       779     10.274          10.419          10.139          10.136           6.178           1.891
       780      9.156           9.262           9.116           9.060           6.095           1.661
       781      9.071           9.171           9.087           8.991           5.484           1.906
       782      8.954           9.068           9.031           8.883           5.545           2.065
       783      9.490           9.623           9.308           9.316           5.374           1.673
       784      9.524           9.636           9.445           9.368           5.698           1.558
       785      9.071           9.172           9.029           8.944           5.501           2.091
       786      9.249           9.355           9.286           9.141           5.494           0.951
       787      8.517           8.566           8.514           8.382           5.270           1.803
       788      8.203           8.270           8.172           8.068           5.882           1.733
       789      8.551           8.569           8.635           8.451           5.577           1.750
       790      9.168           9.207           9.162           9.059           5.730           1.900
       791      8.840           8.888           8.967           8.783           5.654           1.911
       792      8.648           8.699           8.852           8.623           6.482           1.737
       793      9.234           9.299           9.281           9.145           5.498           1.615
       794      9.006           9.058           8.996           8.888           5.546           1.855
       795      8.944           9.039           8.952           8.851           6.034           1.440
       796      8.730           8.821           8.725           8.618           6.089           1.512
       797      8.726           8.809           8.812           8.676           6.413           1.534
       798      8.794           8.878           8.937           8.755           6.197           1.650
       799      9.105           9.188           9.385           9.125           6.527           2.094
       800      9.237           9.342           9.494           9.255           6.551           1.970
       801      9.770           9.851           9.940           9.743           6.525           1.727
       802      9.497           9.575           9.637           9.454           6.397           1.832
       803      9.586           9.675           9.759           9.555           6.978           1.633
       804      9.190           9.220           9.297           9.122           6.213           2.047
       805      9.078           9.125           9.141           9.003           6.074           1.685
       806      9.938          10.021           9.915           9.825           5.780           1.762
       807      9.627           9.689           9.629           9.533           6.979           1.731
       808     10.037          10.119          10.077           9.962           6.110           1.870
       809     10.157          10.230          10.220          10.097           6.463           1.852
       810     10.336          10.433          10.356          10.252           6.324           1.869
       811      9.784           9.865           9.822           9.706           6.201           1.461
       812     10.418          10.502          10.427          10.332           7.358           1.892
       813     10.154          10.246          10.164          10.082           6.501           1.850
       814      9.567           9.631           9.640           9.499           5.950           1.552
       815      9.653           9.723           9.689           9.580           6.889           1.526
       816      9.886           9.956           9.923           9.813           6.446           1.467
       817      9.403           9.443           9.473           9.330           5.895           1.392
       818      9.691           9.749           9.768           9.628           5.982           1.864
       819      9.666           9.712           9.668           9.572           6.301           1.834
       820     10.131          10.195          10.079          10.004           6.160           1.974
       821      9.627           9.668           9.669           9.544           5.859           1.941
       822     10.070          10.143          10.137          10.005           5.420           1.622
       823     10.211          10.281          10.249          10.131           5.689           2.019
       824      9.612           9.661           9.589           9.504           5.853           1.485
       825      9.480           9.536           9.489           9.374           5.928           1.216
       826      9.736           9.794           9.712           9.610           5.990           1.798
       827     10.029          10.089           9.956           9.869           6.731           1.820
       828      9.784           9.843           9.704           9.647           6.763           1.338
       829      9.151           9.191           9.200           9.050           6.327           1.674
       830      9.162           9.191           9.185           9.061           6.262           2.015
       831      8.701           8.707           8.801           8.630           5.776           1.530
       832      8.696           8.714           8.840           8.638           5.828           1.541
       833      8.823           8.846           9.027           8.804           6.404           1.767
       834      8.904           8.908           9.167           8.900           5.823           1.719
       835      8.130           8.134           8.453           8.161           6.013           1.544
       836      8.569           8.599           8.841           8.584           6.396           1.872
       837      7.922           7.939           8.165           7.902           5.793           1.282
       838      9.433           9.492           9.461           9.331           6.394           1.453
       839      8.732           8.778           8.962           8.723           6.056           1.784
       840      9.248           9.309           9.387           9.210           6.631           2.038
       841      9.322           9.402           9.473           9.291           6.533           1.895
       842      9.625           9.672           9.773           9.583           6.695           1.785
       843      9.431           9.468           9.557           9.384           7.023           1.817
       844      9.415           9.463           9.552           9.375           6.905           1.774
       845      9.382           9.432           9.677           9.391           6.708           1.734
       846     10.130          10.186          10.298          10.083           7.001           1.995
       847     10.441          10.514          10.588          10.386           6.510           1.631
       848      9.837           9.895           9.992           9.787           6.068           1.928
       849      9.777           9.856          10.076           9.814           6.188           1.857
       850     10.307          10.359          10.445          10.246           7.567           1.629
       851     10.409          10.486          10.608          10.388           7.419           2.025
       852     10.280          10.402          10.481          10.268           6.966           1.974
       853     10.199          10.274          10.329          10.161           6.545           2.018
       854     10.338          10.426          10.478          10.292           7.080           1.824
       855      9.712           9.789           9.974           9.730           6.800           1.789
       856     10.806          10.949          11.032          10.783           7.309           1.747
       857     10.542          10.705          10.700          10.503           6.986           1.597
       858      9.605           9.748           9.808           9.573           6.421           1.740
       859      9.387           9.532           9.526           9.344           6.664           1.762
       860     10.365          10.503          10.439          10.294           6.180           1.358
       861      9.521           9.640           9.586           9.431           5.701           2.025
       862      9.707           9.827           9.771           9.625           5.008           1.322
       863      9.149           9.303           9.266           9.105           4.570           1.181
       864      9.752           9.915           9.899           9.694           5.485           1.003
       865      9.632           9.809           9.791           9.580           5.048           1.231
       866     10.019          10.201          10.117           9.944           4.820           1.088
       867      9.868          10.062           9.981           9.802           6.303           0.925
       868     10.372          10.578          10.509          10.313           6.469           1.276
       869     10.529          10.733          10.592          10.442           6.847           1.081
       870     10.090          10.293          10.237          10.042           6.463           1.193
       871     10.401          10.601          10.593          10.368           6.196           1.094
       872      9.695           9.877           9.904           9.673           5.509           1.629
       873     10.321          10.515          10.391          10.225           5.504           1.090
       874      9.940          10.142          10.072           9.885           4.833           1.200
       875      9.557           9.742           9.702           9.513           5.012           1.184
       876      9.954          10.126          10.139           9.933           5.394           1.785
       877      9.977          10.164           9.996           9.894           4.608           1.112
       878      9.387           9.520           9.493           9.308           5.285           1.168
       879      9.523           9.679           9.641           9.473           4.618           1.113
       880      9.097           9.263           9.207           9.060           5.076           2.016
       881      8.702           8.856           8.816           8.664           4.258           1.167
       882      9.482           9.656           9.541           9.396           4.962           1.230
       883      9.204           9.363           9.302           9.156           5.798           1.221
       884      9.785           9.971           9.847           9.696           4.793           1.329
       885      9.023           9.177           9.123           8.958           4.706           1.144
       886      9.508           9.668           9.499           9.391           4.224           1.488
       887      8.876           8.967           8.904           8.780           4.124           1.086
       888      9.168           9.247           9.317           9.098           4.519           1.284
       889      8.592           8.681           8.757           8.547           4.802           1.171
       890      8.966           9.078           9.154           8.938           5.220           1.322
       891      9.161           9.259           9.365           9.126           4.629           1.322
       892      9.183           9.301           9.339           9.123           4.198           1.046
       893      9.167           9.304           9.281           9.111           4.899           0.959
       894      9.449           9.588           9.470           9.347           4.452           1.483
       895      9.137           9.250           9.234           9.066           4.902           1.819
       896      9.795           9.994           9.803           9.692           5.641           1.522
       897     10.090          10.291          10.074           9.982           5.315           1.515
       898     10.289          10.504          10.305          10.193           5.654           1.106
       899      9.799          10.002           9.855           9.726           5.633           1.678
       900      9.298           9.478           9.437           9.272           6.489           1.911
       901      9.107           9.243           9.347           9.093           6.318           1.684
       902      9.203           9.368           9.398           9.196           5.255           1.754
       903      9.111           9.248           9.272           9.087           6.351           1.387
       904      8.870           8.977           9.008           8.829           5.311           1.424
       905      9.070           9.197           9.217           9.036           5.689           1.344
       906      8.773           8.883           8.883           8.725           6.015           0.873
       907      9.471           9.596           9.590           9.419           6.425           0.770
       908      9.643           9.790           9.633           9.526           6.321           0.869
       909      8.931           9.071           8.946           8.836           6.174           0.747
       910      8.556           8.628           8.685           8.503           6.256           1.006
       911      8.395           8.467           8.529           8.361           5.820           0.763
       912      8.265           8.353           8.451           8.269           5.924           0.923
       913      7.635           7.664           7.948           7.684           5.882           0.924
       914      7.835           7.878           8.245           7.916           5.365           0.919
       915      7.880           7.954           8.204           7.938           5.639           0.856
       916      7.449           7.441           7.886           7.535           5.369           0.880
       917      8.059           8.060           8.451           8.120           6.094           0.834
       918      7.694           7.704           7.945           7.698           5.538           0.802
       919      7.739           7.736           8.023           7.750           5.338           0.679
       920      7.263           7.261           7.551           7.257           5.180           0.864
       921      7.391           7.384           7.599           7.335           5.037           1.074
       922      7.819           7.855           8.021           7.772           6.180           0.819
       923      7.348           7.371           7.696           7.361           5.165           0.722
       924      7.357           7.397           7.693           7.360           5.294           0.745
       925      6.819           6.839           7.223           6.870           4.841           1.146
       926      6.870           6.880           7.309           6.938           5.092           0.670
       927      7.278           7.265           7.629           7.327           5.089           0.769
       928      7.605           7.591           7.988           7.659           5.353           1.469
       929      7.639           7.632           8.017           7.697           5.484           1.007
       930      7.536           7.544           7.915           7.591           5.365           0.878
       931      7.397           7.383           7.773           7.432           5.690           0.847
       932      7.196           7.191           7.580           7.246           5.467           1.195
       933      7.726           7.719           8.105           7.784           5.201           0.760
       934      7.906           7.922           8.233           7.937           5.243           0.754
       935      8.023           8.027           8.346           8.066           5.143           1.099
       936      8.434           8.433           8.840           8.502           5.905           0.950
       937      8.026           8.024           8.390           8.075           5.769           0.848
       938      7.869           7.858           8.225           7.913           5.706           0.860
       939      7.724           7.707           8.070           7.768           5.793           1.013
       940      7.137           7.106           7.537           7.191           5.224           1.260
       941      7.426           7.434           7.674           7.431           5.372           0.978
       942      7.529           7.516           7.852           7.554           5.761           0.896
       943      7.749           7.739           8.066           7.782           5.457           0.787
       944      7.712           7.682           8.019           7.725           5.900           1.801
       945      8.207           8.213           8.529           8.250           6.001           1.877
       946      7.794           7.800           8.103           7.820           6.222           1.816
       947      8.136           8.147           8.391           8.128           6.385           2.024
       948      7.984           7.972           8.238           7.977           5.656           1.469
       949      8.369           8.391           8.625           8.386           5.932           0.719
       950      7.586           7.577           7.884           7.602           5.247           0.906
       951      7.963           7.958           8.223           7.956           5.090           0.932
       952      8.103           8.100           8.321           8.066           5.316           0.637
       953      8.455           8.476           8.637           8.420           5.635           0.857
       954      8.296           8.302           8.521           8.265           6.161           1.784
       955      8.874           8.916           9.005           8.808           6.239           1.334
       956      8.483           8.539           8.652           8.451           5.802           0.908
       957      7.992           8.048           8.112           7.937           5.442           1.105
       958      7.865           7.909           8.055           7.834           5.383           1.569
       959      8.418           8.496           8.515           8.360           5.808           1.428
       960      8.056           8.099           8.187           8.002           5.755           1.722
       961      8.299           8.343           8.507           8.283           5.414           1.293
       962      8.099           8.132           8.182           8.031           6.034           1.318
       963      7.773           7.811           8.052           7.791           5.970           1.366
       964      7.537           7.572           7.855           7.591           5.386           1.354
       965      8.121           8.157           8.311           8.108           5.643           0.795
       966      7.892           7.938           8.123           7.913           6.118           1.216
       967      7.146           7.163           7.523           7.222           5.341           0.792
       968      7.352           7.359           7.745           7.414           5.682           0.684
       969      6.230           6.189           6.669           6.319           5.105           0.816
       970      6.344           6.292           6.785           6.410           5.491           1.943
       971      6.261           6.260           6.716           6.364           5.278           1.785
       972      6.780           6.766           7.120           6.806           5.278           1.255
       973      6.914           6.877           7.258           6.939           6.332           1.546
       974      7.525           7.520           7.717           7.507           5.655           1.621
       975      7.625           7.601           7.869           7.603           4.186           1.338
       976      6.429           6.393           6.880           6.504           4.748           1.483
       977      6.570           6.563           6.926           6.614           5.126           1.959
       978      5.976           5.937           6.508           6.089           4.504           1.759
       979      6.147           6.096           6.549           6.181           5.397           1.760
       980      5.758           5.703           6.207           5.815           3.945           1.818
       981      5.740           5.701           6.244           5.827           3.525           2.006
       982      6.540           6.529           6.925           6.587           4.866           1.881
       983      6.463           6.443           6.949           6.550           4.393           1.577
       984      6.529           6.543           6.945           6.602           4.641           1.965
       985      6.935           6.925           7.389           7.009           4.219           2.100
       986      6.823           6.823           7.301           6.920           4.420           2.018
       987      7.512           7.565           7.741           7.505           5.908           1.985
       988      7.698           7.786           7.927           7.709           6.649           1.938
       989      7.578           7.639           7.793           7.563           5.601           1.754
       990      6.853           6.887           7.167           6.879           5.733           1.818
       991      7.766           7.798           8.044           7.763           5.050           1.879
       992      7.790           7.837           7.968           7.782           5.094           1.946
       993      8.226           8.266           8.407           8.213           6.324           1.780
       994      8.826           8.875           8.991           8.795           5.943           1.881
       995      8.375           8.409           8.601           8.373           5.487           1.844
       996      9.096           9.126           9.268           9.041           5.822           1.935
       997      9.062           9.108           9.175           8.986           5.819           1.839
       998      8.796           8.840           8.931           8.720           4.916           1.977
       999      9.316           9.380           9.402           9.214           5.530           1.539
      1000      9.434           9.474           9.518           9.342           5.611           1.587
      1001      9.432           9.473           9.514           9.340           5.607           1.592
